
"愛国自動車学校","0154-36-1281","釧路市愛国東1-29-14"
"三和自動車学校","0980-72-4578","宮古島市平良字下里1104"
"第二波之上自動車学校","098-874-5318","浦添市勢理客1-5-1"
"津嘉山自動車学校","098-889-5542","島尻郡南風原町字津嘉山593-1"
"壷川自動車学校","098-850-3730","豊見城市字名嘉地225"
"今帰仁自動車学校","0980-56-2500","国頭郡今帰仁村字仲宗根977"
"名護自動車学校","0980-52-2973","名護市宮里7-24-37"
"波之上自動車学校","098-868-3881","那覇市辻3-1-1"
"馬天自動車学校","098-947-6431","南城市佐敷字津波古509-1"
"普天間自動車学校","098-935-3355","中頭郡北中城村字大城480"
"牧港ドライビングスクール","098-879-1774","浦添市牧港5-10-1"
"美池自動車学校","098-938-0788","沖縄市池原3-1-12"
"宮古自動車学校","0980-72-9352","宮古島市平良字西里1334"
"八重山自動車学校","0980-82-2043","石垣市字真栄里109"
